1 1562 1389 0.36666666666666664 1.0 NaN NaN NaN NaN NaN NaN 2253 1230 NaN 1915 NaN 2867 NaN NaN NaN 5629 NaN NaN NaN NaN NaN NaN 173 NaN 1844 1469 1605 NaN 3072 3344
1 2904 2867 0.4666666666666667 1.0 37 NaN 4538 855 3242 NaN 6209 1708 1674 NaN NaN NaN 139 1435 548 2697 NaN NaN NaN 2833 957 NaN NaN NaN 37 NaN NaN NaN NaN NaN
1 6156 6119 0.2 1.0 NaN 4777 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 37 6379 6107 NaN NaN 1912 NaN 1571 NaN NaN NaN NaN NaN NaN NaN NaN
1 1171 1134 0.6666666666666666 1.0 37 NaN 6448 NaN 5186 37 105 6857 37 NaN 37 NaN 4439 4163 37 3413 2697 NaN 1100 NaN NaN 2833 NaN 719 NaN 4061 NaN 992 37 4265
1 2005 1968 0.23333333333333334 1.0 NaN NaN NaN NaN NaN 7130 NaN NaN NaN NaN NaN NaN NaN 616 37 NaN NaN 651 NaN 1026 NaN NaN 2765 NaN 616 NaN NaN NaN NaN NaN
1 1633 1596 0.6333333333333333 1.0 530 37 71 NaN 861 37 37 6593 NaN 173 756 NaN NaN NaN 1035 37 4172 NaN 554 NaN 4445 NaN NaN 37 412 NaN NaN 105 4343 861
1 1971 1798 0.3333333333333333 1.0 NaN 5118 NaN NaN NaN 6754 685 NaN NaN 3038 241 6993 NaN NaN NaN NaN NaN 6891 NaN 6584 NaN NaN NaN 207 NaN NaN NaN NaN NaN 173
1 1019 982 0.5 1.0 37 NaN NaN 1333 NaN NaN 1333 NaN NaN NaN 6175 2560 992 NaN 548 1605 NaN 2492 NaN NaN NaN NaN 105 NaN 3788 4166 NaN 378 37 2356
1 1143 1106 0.5 1.0 NaN NaN NaN NaN 1878 NaN NaN NaN NaN 37 957 3865 NaN 6686 37 NaN 480 787 3822 37 NaN NaN 4132 NaN 5288 NaN NaN 3999 6587 5288
1 3090 3053 0.36666666666666664 1.0 NaN 548 NaN 821 4811 NaN NaN 37 2799 5288 4879 NaN NaN NaN 5663 NaN NaN NaN NaN NaN NaN NaN 446 NaN 2594 NaN NaN NaN 37 NaN
1 3019 2982 0.4 1.0 1401 NaN NaN NaN 2117 37 275 NaN 6646 NaN 37 NaN 1333 207 NaN 3121 NaN NaN NaN NaN NaN NaN 3782 NaN NaN 3828 NaN NaN NaN 1333
1 3084 2468 0.3333333333333333 1.0 2390 6925 NaN 651 NaN NaN NaN NaN 4777 753 NaN NaN NaN NaN NaN 616 NaN NaN NaN 6652 2628 NaN NaN NaN NaN NaN NaN 2662 6652 NaN
1 1354 1317 0.5 1.0 514 310 NaN 923 NaN NaN NaN 6038 NaN NaN NaN 1946 NaN 5561 1379 3174 787 NaN NaN NaN 6516 3174 NaN NaN 5118 NaN NaN 4811 37 1503
1 620 583 0.43333333333333335 1.0 NaN NaN NaN NaN NaN 3242 275 37 4436 2969 NaN 3174 NaN 2594 NaN NaN 5291 NaN NaN NaN 6010 NaN NaN 1401 37 5598 NaN NaN 1094 NaN
1 895 858 0.5666666666666667 1.0 570 NaN 37 37 204 71 NaN 192 37 4730 NaN 1798 843 204 NaN NaN NaN 37 NaN 6606 37 4355 NaN NaN NaN 37 NaN NaN NaN 1627
1 1971 1934 0.16666666666666666 1.0 NaN 787 NaN NaN NaN 889 NaN NaN NaN NaN NaN NaN NaN NaN NaN 37 3856 NaN NaN NaN NaN NaN NaN NaN 6720 NaN NaN NaN NaN NaN
1 1460 1423 0.43333333333333335 1.0 1639 NaN NaN NaN 1708 NaN NaN NaN 310 NaN 1094 37 NaN NaN 1674 NaN NaN 5118 71 1094 37 NaN NaN 275 207 5118 NaN NaN NaN NaN
1 1683 1646 0.4 1.0 37 NaN NaN 685 37 5195 NaN NaN NaN 4299 4265 NaN NaN 4774 NaN NaN 753 NaN NaN NaN 4470 NaN NaN NaN NaN NaN 2867 71 NaN 5511
1 1438 1401 0.36666666666666664 1.0 344 NaN 37 NaN NaN NaN NaN NaN 957 37 NaN 1674 NaN 6386 NaN NaN NaN NaN 5223 NaN 1674 NaN NaN NaN 4336 2563 NaN NaN NaN 3927
1 1308 1271 0.5 1.0 6851 NaN NaN 6677 NaN 279 NaN 5415 7086 71 4972 5347 1391 NaN NaN NaN NaN 37 NaN 7086 71 139 37 NaN NaN NaN 5142 NaN NaN NaN
1 2994 2957 0.5 1.0 344 3720 NaN NaN 2321 NaN 1026 NaN NaN 3038 37 NaN 3481 6857 6448 NaN NaN NaN NaN NaN NaN 3720 NaN 37 1435 NaN 71 NaN 6934 548
1 2852 2713 0.36666666666666664 1.0 NaN NaN NaN 139 NaN NaN NaN 6621 NaN 6429 NaN 719 1128 NaN NaN 1060 NaN NaN 241 1094 548 NaN NaN NaN 4879 NaN 582 NaN NaN NaN
1 858 821 0.2 1.0 37 NaN NaN NaN NaN NaN NaN NaN 7368 6107 NaN 3617 NaN NaN NaN 4674 NaN NaN NaN NaN NaN NaN NaN NaN 2356 NaN NaN NaN NaN NaN
1 3292 1346 0.16666666666666666 1.0 NaN NaN NaN NaN NaN 3515 5015 NaN NaN 5493 NaN NaN 5015 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1946 NaN NaN NaN
1 1447 1410 0.5666666666666667 1.0 NaN NaN 37 1844 37 2662 3112 NaN NaN 2628 NaN 6686 173 NaN 37 37 2972 NaN NaN 37 NaN 1537 1776 1878 4336 NaN NaN NaN NaN 105
1 2266 1786 0.4666666666666667 1.0 4129 1912 1605 NaN NaN 480 3413 1503 NaN 3583 1367 821 6209 NaN NaN NaN NaN 5015 NaN 1333 NaN NaN 4367 NaN NaN NaN NaN NaN NaN 855
1 2151 2114 0.5 1.0 NaN 37 722 NaN 105 688 NaN NaN 7402 NaN 688 6379 2802 NaN 1776 NaN NaN NaN 1401 NaN 4299 310 6727 NaN 2052 NaN NaN NaN 37 NaN
1 1711 1674 0.36666666666666664 1.0 5087 NaN NaN NaN NaN 37 NaN NaN NaN NaN NaN 5155 728 37 427 37 NaN 71 NaN 37 NaN 427 NaN NaN NaN NaN NaN 4882 NaN NaN
1 1029 992 0.4666666666666667 1.0 NaN NaN 480 37 NaN NaN NaN NaN 344 NaN 1435 310 4405 5772 1980 NaN 37 5229 3859 NaN NaN 1571 3248 NaN NaN NaN NaN NaN 4743 NaN
1 2759 2688 0.5333333333333333 1.0 2287 NaN NaN 5288 NaN 2731 3276 NaN 378 NaN NaN NaN 3685 1435 NaN 4281 NaN NaN 1708 6379 71 NaN NaN 3791 2390 6178 3791 173 NaN NaN
1 1404 1367 0.5 1.0 NaN 7232 NaN NaN 71 198 NaN 37 NaN 37 616 NaN 7077 37 855 5229 NaN NaN 2901 5322 NaN NaN NaN NaN NaN 2219 37 NaN NaN 1674
1 4662 4625 0.23333333333333334 1.0 2935 NaN NaN NaN 4708 NaN 37 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 651 NaN NaN 344 NaN 1878 NaN NaN NaN NaN 5186 NaN NaN
1 4343 3999 0.3333333333333333 1.0 NaN NaN 582 NaN NaN 6379 NaN 1094 NaN NaN NaN 480 548 NaN NaN 1946 NaN NaN 2253 NaN 344 NaN NaN NaN NaN 4470 NaN NaN NaN 2117
1 6224 6187 0.36666666666666664 1.0 NaN 6516 NaN NaN NaN 4026 275 NaN NaN NaN NaN NaN NaN NaN 4333 1674 1605 3267 37 NaN NaN NaN NaN NaN NaN NaN 3422 3357 37 NaN
1 2145 2108 0.43333333333333335 1.0 NaN 37 753 71 NaN 2253 NaN NaN NaN NaN NaN NaN 173 NaN 1878 NaN NaN NaN 5152 719 685 NaN NaN NaN 2901 1026 NaN NaN 37 7266
1 2405 1857 0.26666666666666666 1.0 1367 753 NaN NaN NaN NaN 6823 NaN 1878 NaN NaN NaN NaN 1264 719 NaN NaN NaN 7164 NaN NaN NaN NaN NaN 548 NaN NaN NaN NaN NaN
1 691 654 0.3333333333333333 1.0 6243 NaN 1230 3549 NaN NaN NaN NaN NaN 37 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1094 3992 NaN NaN 71 3651 3413 NaN NaN 821 NaN
1 1568 1531 0.6 1.0 37 NaN 886 579 37 NaN NaN NaN 5800 37 37 NaN 2080 7164 341 37 37 NaN NaN NaN 6038 2557 37 NaN NaN NaN 37 2318 37 NaN
1 3875 2474 0.4 1.0 NaN 6823 NaN 7368 NaN NaN 6175 NaN NaN NaN 2628 NaN NaN NaN 5632 NaN NaN NaN 3413 1810 6413 3549 1401 1708 6246 NaN NaN NaN NaN NaN
1 1457 1420 0.5 1.0 6584 3242 NaN NaN 3140 NaN 3958 NaN NaN NaN 37 2935 NaN NaN 71 582 NaN 5220 NaN NaN 5561 3822 NaN NaN 37 NaN 275 685 412 NaN
1 1329 1292 0.3 1.0 NaN NaN 6215 NaN NaN NaN NaN NaN 2731 1878 NaN NaN NaN NaN NaN NaN NaN 6482 37 6925 NaN NaN NaN 1264 2697 1878 NaN NaN NaN NaN
1 1085 878 0.3333333333333333 1.0 NaN NaN NaN 2731 NaN 3447 NaN 2833 NaN 5152 2253 NaN 2390 NaN 2083 NaN NaN NaN NaN 6720 NaN NaN NaN NaN 2799 NaN NaN NaN 207 NaN
1 2988 2781 0.3333333333333333 1.0 NaN NaN 685 207 NaN NaN 1946 NaN NaN NaN NaN 4026 275 5868 NaN NaN NaN NaN 4811 NaN NaN NaN NaN 3481 7061 889 NaN NaN NaN NaN
1 1612 1507 0.3 1.0 NaN NaN 105 NaN NaN 4879 NaN 1298 1162 NaN NaN NaN NaN NaN NaN 5800 NaN 105 1912 1367 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1060
1 601 564 0.5666666666666667 1.0 37 923 651 71 378 NaN 1912 4780 37 NaN 1590 37 NaN NaN NaN 6482 6107 378 685 NaN NaN NaN 275 480 NaN NaN NaN NaN 6959 NaN
1 5440 5335 0.3 1.0 NaN NaN NaN NaN NaN NaN 3174 NaN NaN NaN NaN 3788 NaN 4436 5527 1094 NaN NaN NaN 6448 NaN NaN NaN 105 NaN 1435 NaN 5629 NaN NaN
1 1903 1866 0.5 1.0 1298 NaN 310 5561 NaN NaN 2287 207 37 1605 NaN NaN 6379 71 37 NaN NaN NaN NaN 6311 NaN NaN NaN 1577 105 NaN NaN 37 2662 NaN
1 1466 1429 0.5 1.0 685 NaN NaN 2290 NaN 4299 NaN NaN NaN 7368 1196 1060 37 NaN 4913 NaN NaN 344 NaN 37 6550 37 105 139 NaN NaN 37 NaN NaN NaN
1 2027 1990 0.6333333333333333 1.0 514 NaN 703 2238 37 NaN 6178 NaN 6627 NaN 861 3444 5629 NaN NaN 37 2458 1367 37 660 2315 105 NaN NaN NaN NaN NaN 37 4947 37
1 1264 1227 0.5666666666666667 1.0 NaN NaN NaN 923 71 2662 37 NaN 1091 1035 37 NaN 37 NaN NaN NaN 37 37 582 NaN 719 NaN 1035 5766 NaN 6379 37 1128 NaN NaN
1 2594 2557 0.5333333333333333 1.0 2424 207 3856 1469 NaN 384 6482 NaN NaN 105 6584 NaN 651 NaN NaN NaN 6891 NaN NaN 6243 486 5288 3958 NaN NaN 1230 NaN NaN NaN 37
1 1376 1339 0.43333333333333335 1.0 37 2461 446 1946 NaN NaN NaN 2185 NaN NaN NaN 2331 548 4950 NaN NaN NaN NaN NaN NaN 719 3044 NaN NaN 1605 NaN NaN 651 2700 NaN
1 1162 1125 0.4 1.0 7241 37 NaN NaN NaN NaN 6014 NaN 5332 NaN 37 NaN NaN NaN NaN NaN 71 NaN 1410 NaN 37 427 NaN NaN 5195 NaN NaN 458 71 NaN
1 1785 1748 0.5333333333333333 1.0 37 NaN 7046 4318 37 567 NaN NaN 7012 NaN NaN 5204 5580 NaN 6841 4079 4011 NaN NaN NaN NaN NaN 37 37 NaN 601 37 NaN 108 NaN
1 1512 1475 0.36666666666666664 1.0 NaN 37 7334 NaN 1264 446 NaN NaN NaN 685 NaN NaN NaN 2015 NaN NaN NaN 1571 NaN 616 1810 NaN NaN 3344 NaN 7266 NaN NaN NaN NaN
1 2470 2433 0.3 1.0 NaN NaN NaN 2362 37 NaN NaN NaN 1605 NaN 37 2290 NaN 1503 NaN NaN NaN NaN NaN NaN NaN 1333 NaN NaN 2424 NaN 37 NaN NaN NaN
1 2061 2024 0.43333333333333335 1.0 NaN 37 NaN NaN 1503 3540 NaN 6221 1230 1230 3416 37 NaN 2033 NaN NaN NaN NaN NaN 992 NaN NaN NaN NaN 241 2340 344 NaN NaN NaN
1 1819 1782 0.4666666666666667 1.0 2151 2390 NaN NaN NaN NaN NaN NaN 6175 NaN 37 NaN 344 2526 957 NaN NaN NaN 6550 685 1878 378 446 NaN 37 NaN NaN 1776 NaN NaN
1 2166 2129 0.43333333333333335 1.0 NaN 1708 NaN NaN 480 37 2424 71 3007 NaN NaN NaN NaN 139 NaN NaN NaN NaN 3143 NaN NaN NaN NaN 1881 5049 37 NaN NaN 4302 3930
1 1658 1621 0.5333333333333333 1.0 NaN NaN NaN 4436 NaN 7334 NaN 37 446 NaN 821 37 691 NaN 1435 855 1574 NaN 2700 105 139 582 4513 NaN NaN NaN 37 NaN NaN NaN
1 830 793 0.3 1.0 NaN NaN 6141 275 NaN 37 NaN NaN NaN NaN 6311 NaN NaN NaN NaN 855 NaN NaN 5834 NaN 1810 5595 NaN 582 NaN NaN NaN NaN NaN NaN
1 3552 3515 0.4 1.0 37 NaN 4572 37 5220 37 NaN NaN 37 5663 NaN 37 NaN 145 NaN NaN NaN NaN NaN NaN NaN NaN 1094 NaN NaN NaN NaN 7232 NaN 2083
1 2790 2753 0.4666666666666667 1.0 NaN 1708 NaN NaN 3924 37 NaN NaN 37 NaN 4879 4811 NaN NaN 548 NaN NaN 821 NaN 2594 NaN 3856 3344 NaN 2594 NaN NaN NaN 2969 4643
1 1236 1199 0.5 1.0 2768 412 139 2768 2892 NaN NaN NaN 37 NaN 37 241 NaN 7368 651 241 NaN NaN NaN 1605 105 NaN NaN NaN NaN NaN NaN NaN 5425 37
1 1677 1640 0.43333333333333335 1.0 NaN NaN NaN NaN NaN 4538 480 NaN NaN NaN NaN 3413 6686 4572 37 NaN NaN 3344 NaN NaN 37 37 37 37 NaN NaN 37 NaN 1605 NaN
1 613 576 0.5333333333333333 1.0 6482 2594 NaN NaN NaN 37 37 NaN 105 NaN 378 6584 NaN NaN 2526 NaN 1026 NaN NaN NaN 71 37 NaN 4879 37 71 NaN NaN 71 3549
1 914 877 0.5333333333333333 1.0 37 NaN 1264 4367 1742 173 992 523 NaN NaN 616 37 NaN 2458 NaN NaN NaN 71 5049 NaN 1469 NaN NaN NaN 548 NaN NaN 5731 5186 NaN
1 1894 1857 0.3 1.0 NaN NaN 105 NaN NaN NaN NaN 37 NaN NaN NaN NaN 992 NaN 37 NaN NaN NaN NaN 37 NaN NaN 5152 NaN 3174 NaN NaN 5356 5152 NaN
1 787 750 0.43333333333333335 1.0 NaN NaN NaN 7095 446 NaN 6857 2765 71 1401 3242 NaN 37 NaN NaN NaN 37 NaN NaN NaN NaN 1946 NaN 37 NaN NaN 1401 NaN 3208 NaN
1 1246 1209 0.4 1.0 NaN NaN NaN NaN 6841 NaN NaN 6401 NaN 6745 NaN 5598 NaN NaN NaN NaN 5186 3856 NaN NaN NaN 3856 5254 3583 446 NaN NaN NaN 37 139
1 2439 2402 0.4 1.0 37 NaN NaN 5220 NaN 4333 NaN 889 2219 855 NaN NaN NaN 37 37 NaN NaN NaN NaN NaN NaN 889 NaN NaN NaN 2321 NaN NaN 1162 37
1 824 787 0.5666666666666667 1.0 37 NaN 6519 NaN NaN NaN 4674 5459 889 NaN 6379 654 NaN 4129 NaN NaN NaN 80 NaN 37 452 2287 NaN 37 2662 37 6754 7269 NaN NaN
1 5859 4595 0.26666666666666666 1.0 NaN 3106 NaN NaN NaN NaN NaN NaN NaN NaN 2424 NaN NaN NaN NaN NaN NaN NaN NaN 6004 3208 5527 5629 1264 NaN NaN NaN 2526 NaN NaN
1 1311 1274 0.5 1.0 130 452 37 306 6534 NaN NaN 37 NaN 37 5034 NaN NaN NaN NaN 2678 NaN NaN 5883 NaN 530 744 2610 NaN 130 161 NaN NaN NaN NaN
1 4634 4597 0.43333333333333335 1.0 NaN NaN NaN NaN NaN 2390 1230 2151 NaN NaN NaN 37 4619 4163 NaN 446 NaN 37 NaN 1230 NaN NaN NaN NaN 6209 3310 NaN 1128 NaN 71
1 1918 1881 0.5333333333333333 1.0 4234 5418 5713 275 5403 37 NaN NaN 37 71 4271 2321 NaN NaN 4200 275 NaN 37 6429 NaN NaN 2185 NaN NaN NaN NaN NaN 1698 NaN NaN
1 1537 1500 0.4 1.0 NaN 1844 NaN NaN NaN 6345 NaN 6448 NaN NaN 787 5669 NaN 3481 37 778 NaN NaN NaN 207 NaN 37 NaN NaN NaN 787 NaN NaN NaN 5468
1 1227 1020 0.36666666666666664 1.0 NaN NaN 3003 NaN 207 NaN 6993 NaN 3685 NaN 4572 NaN NaN 4231 NaN NaN NaN 3416 NaN 3788 582 NaN NaN 3685 NaN NaN NaN NaN NaN 3856
1 1159 1122 0.4666666666666667 1.0 NaN NaN 37 NaN NaN 1878 NaN NaN 3890 NaN 1094 NaN NaN 71 NaN 105 NaN 37 1537 NaN NaN 5018 2979 5462 NaN NaN 105 37 37 NaN
1 303 266 0.5666666666666667 1.0 4578 3685 37 NaN NaN 824 4953 NaN 37 NaN 173 NaN NaN NaN 2427 NaN NaN 37 412 4237 4994 71 37 NaN 2836 NaN NaN 694 139 NaN
1 2436 2126 0.3333333333333333 1.0 NaN NaN NaN NaN NaN 2287 6931 NaN NaN NaN NaN NaN 6789 NaN 2049 310 NaN 7266 NaN 3310 2083 NaN 310 NaN NaN NaN NaN NaN 4095 NaN
1 1038 1001 0.5333333333333333 1.0 520 NaN 2628 NaN NaN NaN 1915 1537 NaN NaN 2222 4129 2321 NaN 139 855 5254 111 2083 NaN 37 NaN 37 111 NaN 37 NaN NaN NaN NaN
1 1357 1320 0.26666666666666666 1.0 NaN 5288 NaN 2151 NaN NaN 1060 NaN NaN NaN NaN NaN NaN NaN NaN NaN 3038 NaN NaN NaN 71 NaN 2697 NaN 105 NaN 37 NaN NaN NaN
1 2523 2486 0.43333333333333335 1.0 NaN NaN NaN 480 446 3276 NaN NaN 1639 7368 37 NaN 6379 NaN NaN NaN 3140 NaN 37 NaN NaN 582 NaN NaN NaN 1912 2799 NaN NaN 6413
1 2259 2222 0.3333333333333333 1.0 NaN NaN NaN 37 1878 NaN NaN NaN 2117 NaN NaN NaN NaN NaN 3462 37 NaN NaN 2765 NaN 2049 NaN NaN NaN 71 NaN 3831 NaN 2151 NaN
1 2793 2756 0.4 1.0 NaN 616 3958 4405 5356 NaN NaN NaN NaN NaN NaN NaN 719 6038 NaN NaN 37 37 350 NaN NaN NaN NaN 260 NaN 3276 4265 NaN NaN NaN
