Robot id	First discovery time	First information time
1	0	781
2	0	778
3	0	2932
4	0	1317
5	5868	3087
6	1605	108
7	0	1317
8	6311	3087
9	3481	1320
10	2356	1314
11	0	771
12	6345	421
13	0	768
14	0	452
15	0	3084
16	3856	1302
17	3856	1317
18	0	2929
19	37	37
20	0	254
21	0	254
22	0	1119
23	1776	251
24	0	1317
25	5356	254
26	0	2449
27	0	2932
28	0	2445
29	0	771
30	0	248
