Robot id	First discovery time	First information time
1	0	58
2	37	37
3	0	74
4	0	40
5	0	55
6	6720	74
7	37	37
8	1131	68
9	2256	52
10	0	77
11	0	49
12	0	68
13	0	74
14	1196	55
15	0	71
16	0	71
17	1980	899
18	0	71
19	0	74
20	1165	46
21	0	55
22	0	62
23	0	52
24	0	899
25	0	71
26	0	71
27	2969	46
28	0	334
29	37	37
30	0	49
