Robot id	First discovery time	First information time
1	0	353
2	5084	725
3	275	40
4	5561	2247
5	37	37
6	0	1829
7	3992	1509
8	0	1562
9	2662	46
10	37	37
11	0	40
12	3310	282
13	0	1832
14	0	353
15	0	393
16	344	52
17	0	279
18	0	396
19	582	350
20	0	1825
21	2594	1506
22	0	1829
23	0	393
24	5527	356
25	3992	1509
26	0	533
27	37	37
28	0	1838
29	0	1838
30	37	37
