Robot id	First discovery time	First information time
1	5390	62
2	3958	155
3	3890	365
4	0	1174
5	2219	46
6	0	46
7	378	46
8	3958	148
9	37	37
10	0	344
11	0	43
12	889	889
13	4265	71
14	0	65
15	139	43
16	0	65
17	4197	46
18	6891	65
19	0	1004
20	0	68
21	0	173
22	1980	46
23	0	46
24	0	68
25	0	350
26	2151	68
27	0	350
28	0	65
29	0	40
30	0	365
