Robot id	First discovery time	First information time
1	0	55
2	0	65
3	0	1255
4	0	744
5	0	58
6	37	37
7	0	1326
8	37	37
9	0	753
10	2563	740
11	0	1323
12	6485	2669
13	0	2046
14	0	945
15	0	52
16	0	58
17	0	52
18	275	210
19	1980	499
20	992	319
21	0	58
22	0	52
23	310	310
24	0	52
25	0	1013
26	6379	201
27	5766	65
28	37	37
29	0	818
30	821	496
