Robot id	First discovery time	First information time
1	37	37
2	582	58
3	37	37
4	3958	40
5	0	52
6	0	55
7	0	1450
8	37	37
9	0	1103
10	192	43
11	37	37
12	37	37
13	719	254
14	0	43
15	0	195
16	0	49
17	0	52
18	992	49
19	0	40
20	0	1119
21	0	790
22	0	1106
23	3788	40
24	37	37
25	37	37
26	0	536
27	0	43
28	0	55
29	0	210
30	0	40
