Robot id	First discovery time	First information time
1	5459	58
2	5232	46
3	4110	43
4	4922	43
5	37	37
6	0	55
7	1162	62
8	0	49
9	5313	49
10	387	43
11	6041	787
12	0	46
13	0	390
14	5313	62
15	0	55
16	37	37
17	0	55
18	0	68
19	0	46
20	0	55
21	0	378
22	0	102
23	1469	52
24	0	96
25	0	46
26	6596	58
27	0	55
28	0	68
29	0	52
30	855	46
