Robot id	First discovery time	First information time
1	0	2411
2	0	2411
3	3276	2399
4	821	821
5	1469	1469
6	0	2532
7	0	2132
8	0	2129
9	0	2532
10	1367	824
11	0	2402
12	0	2718
13	1128	824
14	0	2396
15	0	2405
16	0	2405
17	5800	1240
18	0	2442
19	0	2414
20	0	2411
21	0	1711
22	0	2399
23	0	3630
24	0	2405
25	0	2532
26	0	2532
27	0	2402
28	3856	827
29	0	2529
30	2526	2526
