Robot id	First discovery time	First information time
1	0	151
2	37	37
3	37	37
4	0	62
5	3047	49
6	0	827
7	0	58
8	0	46
9	0	40
10	967	46
11	2340	40
12	0	421
13	0	65
14	0	830
15	37	37
16	0	55
17	3592	353
18	0	418
19	0	74
20	0	58
21	2194	43
22	0	40
23	139	40
24	0	62
25	6897	62
26	1581	40
27	793	192
28	0	74
29	0	511
30	0	74
