Robot id	First discovery time	First information time
1	923	412
2	0	353
3	2015	356
4	0	409
5	0	1103
6	0	620
7	0	626
8	37	37
9	0	40
10	0	365
11	0	623
12	4811	356
13	3958	378
14	2560	412
15	4095	40
16	0	1658
17	0	412
18	0	1004
19	0	1109
20	0	1109
21	0	2151
22	0	2731
23	0	620
24	0	356
25	3822	1112
26	0	632
27	0	372
28	923	350
29	0	626
30	855	353
