Robot id	First discovery time	First information time
1	0	855
2	0	49
3	6345	58
4	0	71
5	685	52
6	7232	58
7	923	49
8	37	37
9	3890	589
10	2867	176
11	0	517
12	0	65
13	0	759
14	0	62
15	0	52
16	3003	65
17	0	173
18	0	46
19	0	176
20	0	49
21	0	514
22	0	52
23	0	71
24	3583	58
25	0	852
26	0	49
27	0	592
28	37	37
29	0	1134
30	0	49
