Robot id	First discovery time	First information time
1	0	1457
2	0	347
3	344	344
4	0	362
5	0	895
6	3003	359
7	1236	353
8	0	356
9	582	347
10	957	353
11	3890	353
12	4402	1457
13	105	40
14	0	353
15	0	356
16	4129	892
17	6175	1649
18	0	976
19	0	576
20	0	1453
21	1128	372
22	787	347
23	6584	620
24	6584	353
25	0	1841
26	5800	1844
27	0	573
28	37	37
29	0	368
30	37	37
