Robot id	First discovery time	First information time
1	37	37
2	0	55
3	0	52
4	310	142
5	923	46
6	0	46
7	1094	52
8	0	1326
9	139	139
10	3822	46
11	0	55
12	0	1004
13	0	105
14	0	170
15	37	37
16	412	148
17	0	235
18	0	238
19	0	1776
20	1605	164
21	0	62
22	1230	837
23	0	46
24	0	334
25	310	148
26	37	37
27	4522	1329
28	0	809
29	0	1032
30	0	55
