Robot id	First discovery time	First information time
1	0	74
2	0	164
3	0	148
4	4367	945
5	0	170
6	4231	158
7	37	37
8	0	155
9	3140	598
10	0	164
11	6345	725
12	4947	322
13	446	148
14	0	170
15	0	948
16	0	167
17	6107	1041
18	0	728
19	3617	161
20	0	145
21	0	155
22	1060	151
23	0	151
24	0	728
25	3924	40
26	0	1044
27	0	167
28	0	161
29	0	155
30	0	1457
