Robot id	First discovery time	First information time
1	582	43
2	0	173
3	5186	179
4	0	173
5	0	176
6	2185	186
7	4538	189
8	1912	40
9	0	179
10	0	46
11	0	158
12	6311	179
13	4129	52
14	0	179
15	0	316
16	0	167
17	719	381
18	0	167
19	0	40
20	0	164
21	37	37
22	651	46
23	0	244
24	0	641
25	0	248
26	0	179
27	5902	604
28	4777	607
29	0	396
30	5629	241
