Robot id	First discovery time	First information time
1	0	130
2	0	114
3	0	111
4	0	1463
5	0	133
6	0	96
7	0	43
8	4265	108
9	0	127
10	5220	114
11	0	96
12	4436	89
13	0	99
14	1639	99
15	37	37
16	0	99
17	0	83
18	5800	93
19	1810	86
20	0	1466
21	0	99
22	37	37
23	0	108
24	0	40
25	3893	895
26	0	96
27	0	706
28	0	182
29	0	46
30	0	114
