Robot id	First discovery time	First information time
1	0	4612
2	0	3558
3	0	4622
4	0	4619
5	0	4619
6	0	4646
7	0	4953
8	0	4956
9	0	4609
10	0	3555
11	0	3561
12	0	1915
13	0	2883
14	0	4783
15	2492	2492
16	0	4956
17	0	4612
18	0	4619
19	0	3552
20	0	3561
21	0	3555
22	2287	2287
23	7130	2808
24	0	2805
25	0	2879
26	787	787
27	0	4919
28	71	71
29	0	4619
30	0	2802
