Robot id	First discovery time	First information time
1	0	55
2	37	37
3	0	220
4	0	58
5	1574	86
6	0	933
7	3149	68
8	0	52
9	0	43
10	37	37
11	4104	68
12	37	37
13	0	65
14	0	1054
15	5363	158
16	0	310
17	6045	58
18	37	37
19	0	62
20	310	40
21	0	62
22	2018	80
23	0	40
24	0	52
25	37	37
26	393	58
27	4064	89
28	37	37
29	6094	46
30	232	40
