Robot id	First discovery time	First information time
1	0	982
2	0	2210
3	0	2278
4	0	1137
5	0	635
6	37	37
7	0	1140
8	0	1670
9	4575	620
10	0	1134
11	5800	623
12	0	635
13	3310	626
14	0	626
15	0	2210
16	1060	623
17	5496	2207
18	0	1150
19	6996	1147
20	0	2771
21	0	1906
22	310	310
23	0	623
24	0	1143
25	5769	626
26	4231	3214
27	0	1667
28	0	1909
29	2662	2662
30	5564	244
