Robot id	First discovery time	First information time
1	0	176
2	3140	607
3	6413	145
4	0	161
5	2969	161
6	241	142
7	1264	173
8	0	164
9	0	158
10	0	142
11	139	139
12	0	164
13	0	610
14	0	176
15	514	244
16	2321	142
17	71	71
18	5902	173
19	0	176
20	0	161
21	0	626
22	6857	179
23	0	762
24	0	2945
25	0	179
26	0	1825
27	1435	142
28	5970	158
29	0	3636
30	0	2892
