Robot id	First discovery time	First information time
1	0	86
2	0	71
3	0	46
4	0	266
5	0	52
6	3992	62
7	37	37
8	378	40
9	316	46
10	0	40
11	0	49
12	0	49
13	0	65
14	0	55
15	5595	55
16	0	461
17	0	477
18	0	49
19	548	49
20	0	46
21	0	446
22	0	68
23	0	43
24	0	89
25	0	46
26	0	49
27	0	40
28	0	49
29	0	65
30	0	465
