Robot id	First discovery time	First information time
1	0	43
2	0	49
3	0	93
4	0	93
5	1878	551
6	0	49
7	0	58
8	0	899
9	0	272
10	37	37
11	957	89
12	3865	1143
13	0	238
14	6686	43
15	37	37
16	0	40
17	480	46
18	787	40
19	3822	393
20	37	37
21	0	105
22	0	52
23	4132	269
24	0	1063
25	5288	108
26	0	62
27	0	89
28	3999	46
29	6587	272
30	5288	93
