Robot id	First discovery time	First information time
1	37	37
2	0	300
3	4572	58
4	37	37
5	5220	62
6	37	37
7	0	623
8	0	1097
9	37	37
10	5663	554
11	0	142
12	37	37
13	0	254
14	145	40
15	0	579
16	0	179
17	0	306
18	0	1106
19	0	613
20	0	99
21	0	3552
22	0	303
23	1094	65
24	0	62
25	0	62
26	0	3286
27	0	142
28	7232	49
29	0	151
30	2083	1100
