Robot id	First discovery time	First information time
1	0	1038
2	0	151
3	105	105
4	0	142
5	0	889
6	4879	158
7	0	151
8	1298	269
9	1162	260
10	0	145
11	0	151
12	0	1041
13	0	155
14	0	145
15	0	530
16	5800	1612
17	0	145
18	105	105
19	1912	148
20	1367	260
21	0	151
22	0	458
23	0	257
24	0	170
25	0	164
26	0	399
27	0	145
28	0	151
29	0	1416
30	1060	260
