Robot id	First discovery time	First information time
1	37	37
2	0	375
3	7046	372
4	4318	375
5	37	37
6	567	43
7	0	40
8	0	378
9	7012	43
10	0	1438
11	0	65
12	5204	1785
13	5580	43
14	0	89
15	6841	46
16	4079	1094
17	4011	49
18	0	759
19	0	40
20	0	40
21	0	1054
22	0	93
23	37	37
24	37	37
25	0	1435
26	601	49
27	37	37
28	0	93
29	108	43
30	0	43
