Robot id	First discovery time	First information time
1	0	213
2	5288	217
3	0	226
4	2151	1075
5	0	223
6	0	1357
7	1060	319
8	0	294
9	0	1106
10	0	229
11	0	282
12	0	226
13	0	226
14	0	291
15	0	223
16	0	269
17	3038	288
18	0	235
19	0	220
20	0	229
21	71	71
22	0	1289
23	2697	220
24	0	936
25	105	74
26	0	279
27	37	37
28	0	1354
29	0	217
30	0	1252
