Robot id	First discovery time	First information time
1	0	4724
2	4777	4777
3	0	1233
4	0	1236
5	0	1236
6	0	4482
7	0	3115
8	0	4591
9	0	2467
10	0	5843
11	0	4349
12	0	3735
13	0	6153
14	0	3791
15	37	37
16	6379	2470
17	6107	1243
18	0	6156
19	0	3735
20	1912	1243
21	0	3732
22	1571	1236
23	0	4588
24	0	3735
25	0	4584
26	0	4724
27	0	3735
28	0	3738
29	0	4588
30	0	4591
