Robot id	First discovery time	First information time
1	570	483
2	0	96
3	37	37
4	37	37
5	204	49
6	71	40
7	0	43
8	192	52
9	37	37
10	4730	40
11	0	49
12	1798	96
13	843	99
14	204	40
15	0	43
16	0	895
17	0	55
18	37	37
19	0	728
20	6606	62
21	37	37
22	4355	201
23	0	62
24	0	155
25	0	43
26	37	37
27	0	93
28	0	545
29	0	864
30	1627	102
