Robot id	First discovery time	First information time
1	0	46
2	1844	55
3	0	58
4	0	40
5	0	40
6	6345	313
7	0	399
8	6448	49
9	0	49
10	0	40
11	787	55
12	5669	55
13	0	65
14	3481	52
15	37	37
16	778	471
17	0	1050
18	0	52
19	0	1537
20	207	40
21	0	58
22	37	37
23	0	1088
24	0	610
25	0	396
26	787	787
27	0	316
28	0	393
29	0	46
30	5468	272
