Robot id	First discovery time	First information time
1	37	37
2	0	734
3	4538	740
4	855	660
5	3242	734
6	0	1125
7	6209	750
8	1708	356
9	1674	731
10	0	1748
11	0	750
12	0	2526
13	139	40
14	1435	734
15	548	86
16	2697	812
17	0	1252
18	0	322
19	0	740
20	2833	740
21	957	40
22	0	40
23	0	325
24	0	2529
25	37	37
26	0	2526
27	0	43
28	0	626
29	0	2904
30	0	1249
