Robot id	First discovery time	First information time
1	2390	1147
2	6925	1506
3	0	1590
4	651	651
5	0	1466
6	0	1156
7	0	660
8	0	815
9	4777	1540
10	753	654
11	0	1878
12	0	1159
13	0	669
14	0	1881
15	0	669
16	616	616
17	0	1159
18	0	778
19	0	660
20	6652	1581
21	2628	1233
22	0	1159
23	0	1509
24	0	3084
25	0	1153
26	0	1422
27	0	660
28	2662	1587
29	6652	654
30	0	1587
