Robot id	First discovery time	First information time
1	0	2886
2	0	1478
3	685	213
4	207	207
5	0	1553
6	0	1543
7	1946	793
8	0	1543
9	0	1577
10	0	1965
11	0	2002
12	4026	1543
13	275	210
14	5868	1550
15	0	2504
16	0	1550
17	0	1584
18	0	2988
19	4811	1550
20	0	2889
21	0	1559
22	0	1568
23	0	1584
24	3481	1540
25	7061	210
26	889	889
27	0	1543
28	0	1587
29	0	1584
30	0	1782
