Robot id	First discovery time	First information time
1	1639	46
2	0	257
3	0	260
4	0	1460
5	1708	303
6	0	46
7	0	46
8	0	43
9	310	43
10	0	300
11	1094	43
12	37	37
13	0	46
14	0	93
15	1674	96
16	0	65
17	0	334
18	5118	99
19	71	43
20	1094	251
21	37	37
22	0	207
23	0	260
24	275	46
25	207	65
26	5118	201
27	0	49
28	0	99
29	0	49
30	0	43
