Robot id	First discovery time	First information time
1	2287	353
2	0	740
3	0	2538
4	5288	362
5	0	2483
6	2731	356
7	3276	942
8	0	353
9	378	347
10	0	1165
11	0	2538
12	0	2300
13	3685	675
14	1435	942
15	0	2300
16	4281	2297
17	0	2483
18	0	2535
19	1708	936
20	6379	936
21	71	71
22	0	2752
23	0	2480
24	3791	2755
25	2390	1199
26	6178	2483
27	3791	678
28	173	74
29	0	2542
30	0	2759
