Robot id	First discovery time	First information time
1	0	1608
2	0	3245
3	0	861
4	0	300
5	0	43
6	2390	297
7	1230	288
8	2151	858
9	0	3248
10	0	350
11	0	434
12	37	37
13	4619	1643
14	4163	2334
15	0	300
16	446	182
17	0	4634
18	37	37
19	0	300
20	1230	294
21	0	303
22	0	251
23	0	294
24	0	46
25	6209	1813
26	3310	306
27	0	291
28	1128	46
29	0	2334
30	71	40
