Robot id	First discovery time	First information time
1	310	46
2	0	43
3	992	257
4	957	151
5	37	37
6	502	43
7	0	111
8	350	52
9	4640	49
10	0	254
11	0	1274
12	37	37
13	0	263
14	0	1429
15	0	1996
16	37	37
17	0	254
18	37	37
19	37	37
20	6754	257
21	37	37
22	616	46
23	0	148
24	0	260
25	71	43
26	0	93
27	0	263
28	37	37
29	0	49
30	0	266
