Robot id	First discovery time	First information time
1	37	37
2	0	1382
3	0	1680
4	685	359
5	37	37
6	5195	620
7	0	945
8	0	629
9	0	626
10	4299	623
11	4265	1683
12	0	623
13	0	1683
14	4774	629
15	0	629
16	0	1382
17	753	359
18	0	861
19	0	635
20	0	1178
21	4470	74
22	0	1181
23	0	1680
24	0	114
25	0	914
26	0	1379
27	2867	657
28	71	40
29	0	1035
30	5511	384
