Robot id	First discovery time	First information time
1	0	1869
2	0	1794
3	0	1788
4	0	1794
5	0	1209
6	0	523
7	0	1866
8	6686	1212
9	0	1215
10	0	1788
11	0	1646
12	0	1212
13	0	1788
14	1674	520
15	0	1543
16	7402	2027
17	0	1785
18	3651	1506
19	1745	530
20	4708	759
21	37	37
22	4879	762
23	0	1788
24	4811	926
25	0	1286
26	1674	523
27	0	1063
28	0	1791
29	0	1649
30	3038	517
