Robot id	First discovery time	First information time
1	3174	2306
2	2867	331
3	3379	182
4	0	1543
5	3924	703
6	0	827
7	3617	83
8	0	96
9	0	93
10	0	325
11	0	108
12	0	430
13	37	37
14	37	37
15	0	89
16	548	186
17	0	86
18	37	37
19	0	1540
20	0	93
