Robot id	First discovery time	First information time
1	0	3741
2	6891	4851
3	0	4386
4	0	1897
5	0	1897
6	0	3689
7	0	3741
8	0	1891
9	0	4854
10	0	1894
11	0	998
12	2185	1553
13	173	173
14	0	995
15	0	998
16	0	1475
17	0	5499
18	0	998
19	0	4854
20	0	3620
