Robot id	First discovery time	First information time
1	548	43
2	37	37
3	5015	43
4	0	55
5	5629	46
6	0	62
7	0	58
8	0	46
9	1571	833
10	3003	288
11	0	65
12	71	71
13	1639	43
14	0	40
15	0	511
16	0	1481
17	1639	46
18	0	58
19	0	210
20	1060	46
