Robot id	First discovery time	First information time
1	0	49
2	3413	195
3	0	1311
4	0	430
5	821	821
6	0	40
7	2969	148
8	0	384
9	0	468
10	37	37
11	0	201
12	0	43
13	0	198
14	37	37
15	0	778
16	3617	40
17	0	155
18	5220	1308
19	7300	545
20	582	158
