Robot id	First discovery time	First information time
1	0	1419
2	0	164
3	0	1171
4	4538	2597
5	241	80
6	37	37
7	1912	1540
8	7334	117
9	4470	43
10	37	37
11	0	182
12	0	871
13	3515	46
14	5970	1131
15	37	37
16	0	827
17	0	40
18	6038	1171
19	0	5434
20	0	120
