Robot id	First discovery time	First information time
1	139	43
2	0	86
3	0	40
4	71	40
5	582	77
6	0	768
7	275	43
8	0	40
9	37	37
10	7130	771
11	0	43
12	37	37
13	0	86
14	548	43
15	0	731
16	310	80
17	0	43
18	275	86
19	4163	213
20	0	80
