Robot id	First discovery time	First information time
1	0	0
2	0	3558
3	0	3565
4	0	3565
5	0	0
6	3549	2904
7	0	3561
8	7061	2910
9	310	279
10	0	2907
11	4197	3757
12	2935	2935
13	0	3673
14	0	2910
15	0	3561
16	0	3561
17	0	3561
18	1844	1844
19	275	275
20	0	0
