Robot id	First discovery time	First information time
1	3685	3654
2	787	787
3	0	5363
4	1912	1438
5	0	5397
6	4538	1918
7	0	1915
8	3481	1918
9	0	2873
10	0	2873
11	0	6252
12	0	2904
13	6448	4271
14	0	5366
15	4606	1918
16	0	2870
17	0	2873
18	0	5744
19	0	5434
20	3651	3651
