Robot id	First discovery time	First information time
1	3856	561
2	0	356
3	0	567
4	37	37
5	291	40
6	0	43
7	3515	424
8	71	43
9	620	46
10	0	2554
11	37	37
12	4674	46
13	37	37
14	0	570
15	1810	285
16	3140	880
17	0	982
18	0	359
19	37	37
20	167	167
