Robot id	First discovery time	First information time
1	0	164
2	0	198
3	1912	192
4	2969	142
5	514	514
6	0	151
7	0	151
8	0	145
9	378	210
10	0	198
11	139	139
12	0	201
13	0	201
14	0	192
15	0	182
16	0	539
17	0	375
18	0	145
19	1639	145
20	0	192
