Robot id	First discovery time	First information time
1	0	40
2	0	762
3	37	37
4	0	43
5	0	663
6	0	4888
7	0	762
8	139	139
9	0	604
10	2458	40
11	0	620
12	446	446
13	7232	604
14	0	616
15	0	1205
16	0	759
17	0	452
18	0	1174
19	5186	948
20	0	452
