Robot id	First discovery time	First information time
1	992	359
2	0	2548
3	2662	43
4	37	37
5	3003	288
6	0	1618
7	0	2064
8	2697	2294
9	3685	285
10	2287	2170
11	0	4442
12	0	2545
13	0	3416
14	0	4445
15	0	3416
16	37	37
17	37	37
18	0	1615
19	0	2542
20	0	2982
