Robot id	First discovery time	First information time
1	0	77
2	719	83
3	0	120
4	1060	964
5	3754	86
6	0	1134
7	6720	353
8	3003	753
9	5459	750
10	0	124
11	71	71
12	923	356
13	7334	669
14	0	356
15	0	86
16	241	74
17	855	77
18	3174	747
19	0	824
20	1060	356
