Robot id	First discovery time	First information time
1	0	607
2	3890	362
3	0	923
4	3822	49
5	0	58
6	0	65
7	4333	62
8	105	46
9	4333	570
10	0	58
11	173	46
12	1742	654
13	0	1385
14	0	62
15	0	68
16	0	1633
17	0	1636
18	37	37
19	37	37
20	0	58
