Robot id	First discovery time	First information time
1	3617	89
2	0	266
3	0	55
4	0	46
5	37	37
6	0	815
7	105	105
8	0	40
9	0	46
10	0	108
11	0	46
12	4129	58
13	0	43
14	0	49
15	0	2876
16	0	86
17	0	393
18	0	195
19	855	43
20	0	83
