Robot id	First discovery time	First information time
1	2799	142
2	0	362
3	5390	1274
4	0	1599
5	6618	1968
6	0	1419
7	0	186
8	0	182
9	0	2650
10	0	570
11	616	179
12	139	139
13	1026	254
14	0	1596
15	0	365
16	0	362
17	6413	186
18	0	257
19	0	520
20	0	722
