Robot id	First discovery time	First information time
1	3617	1695
2	0	52
3	378	378
4	105	40
5	37	37
6	71	49
7	0	737
8	37	37
9	6345	2042
10	0	2036
11	0	2042
12	0	874
13	6993	895
14	4299	737
15	0	734
16	37	37
17	0	2039
18	0	1562
19	6004	55
20	0	1559
