Robot id	First discovery time	First information time
1	0	415
2	3003	1354
3	0	427
4	0	536
5	0	1732
6	0	1171
7	0	421
8	6993	421
9	0	483
10	7334	2774
11	616	415
12	0	930
13	0	533
14	480	480
15	37	37
16	0	1373
17	412	412
18	0	3177
19	0	2771
20	0	3177
