Robot id	First discovery time	First information time
1	0	418
2	0	2740
3	0	846
4	0	455
5	1026	1026
6	2969	461
7	0	2988
8	0	2994
9	412	412
10	4981	415
11	0	455
12	1128	418
13	0	2979
14	0	2247
15	0	2985
16	0	843
17	0	2250
18	0	1593
19	0	2988
20	0	465
