Robot id	First discovery time	First information time
1	0	2749
2	0	2703
3	0	2706
4	4129	4129
5	0	7099
6	0	5130
7	480	480
8	0	6252
9	0	3093
10	3379	1032
11	0	2706
12	0	0
13	0	5744
14	1571	1032
15	0	3056
16	0	1574
17	0	5025
18	0	3053
19	0	2706
20	1196	1029
