Robot id	First discovery time	First information time
1	1333	899
2	37	37
3	0	55
4	37	37
5	0	1100
6	2424	1246
7	0	257
8	37	37
9	7232	660
10	0	967
11	173	173
12	0	182
13	0	1106
14	37	37
15	139	43
16	0	1103
17	3515	179
18	37	37
19	2151	1097
20	105	49
