Robot id	First discovery time	First information time
1	0	4247
2	0	4454
3	0	4253
4	0	6020
5	0	4457
6	0	5338
7	0	4460
8	0	2467
9	0	4436
10	0	4259
11	0	4259
12	0	2222
13	0	4247
14	0	2678
15	0	4243
16	0	2470
17	0	4247
18	2219	2219
19	0	4256
20	3890	2464
