Robot id	First discovery time	First information time
1	0	1429
2	105	105
3	344	198
4	207	111
5	0	2697
6	37	37
7	5390	127
8	0	1426
9	37	37
10	0	675
11	6413	111
12	6516	880
13	0	2693
14	4674	1680
15	378	111
16	1094	799
17	0	1289
18	0	130
19	4299	127
20	1264	120
