Robot id	First discovery time	First information time
1	71	40
2	821	52
3	4095	257
4	4402	623
5	37	37
6	685	55
7	0	2504
8	37	37
9	0	964
10	855	49
11	6584	390
12	0	40
13	6584	2504
14	0	49
15	37	37
16	4026	706
17	37	37
18	173	46
19	0	40
20	0	46
