Robot id	First discovery time	First information time
1	0	43
2	37	37
3	37	37
4	2151	46
5	0	46
6	71	40
7	71	40
8	4299	46
9	1946	43
10	0	954
11	37	37
12	7095	2641
13	0	201
14	37	37
15	0	49
16	1298	49
17	1162	657
18	0	198
19	0	201
20	719	46
